observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
bpsobs_b6d1cc28f4bf7a456072b1b3,poverty_rate,idn.13.1303,2018-03-01,2018-03-31,annual,8.88,percent,observed,bpsprov_05a9e56abf9bf8d3f7bac8c1,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1303:Kab.Solok; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_b7a4ea4816ac9f47a3e0187f,life_expectancy,idn.13.1377,2024-01-01,2024-12-31,annual,74.37,years,observed,bpsprov_4edb40782c8f432cc3add0cc,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_b7f06bb573d44b757171b074,labor_force_participation,idn.13.1307,2024-08-01,2024-08-31,annual,69.48,percent,observed,bpsprov_da6907579350f5a1fd4daaa4,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1307:Kab. Agam; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_b801e8457faf88087552039d,poverty_rate,idn.13.1376,2025-03-01,2025-03-31,annual,4.95,percent,observed,bpsprov_442c429946468477713b83de,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1376:Payakumbuh; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_b841385d3f226cda40ed1c3f,real_grdp_growth,idn.13.1371,2022-01-01,2022-12-31,annual,4.31,percent,observed,bpsprov_69f4d3401201e7f429f0371f,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1371:Padang; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_b8bf34c09b455d601cff3346,real_grdp_growth,idn.13.1375,2018-01-01,2018-12-31,annual,6.0,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1375:Bukittinggi; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_b9752cb9f2af35864ecc669b,unemployment_rate,idn.13.1303,2019-08-01,2019-08-31,annual,4.72,percent,observed,bpsprov_f15e0f6de3fc2b7c85e7802c,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1303:Kab. Solok; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_b9a73b6b102bb4d19dae003c,real_grdp_growth,idn.13.1372,2023-01-01,2023-12-31,annual,4.81,percent,observed,bpsprov_dca86ab5cd51810aef6250d8,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_b9b2533747beb7fb4a11aa06,real_grdp_growth,idn.13.1309,2022-01-01,2022-12-31,annual,4.08,percent,observed,bpsprov_69f4d3401201e7f429f0371f,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1309:Pasaman; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_b9cd7ff29a5ee8d1b72477ff,poverty_rate,idn.13.1304,2019-03-01,2019-03-31,annual,7.04,percent,observed,bpsprov_a3a2aed09ac98b164a7cf8f1,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1304:Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_ba50d2f627a04c5604d09750,real_grdp_growth,idn.13.1305,2023-01-01,2023-12-31,annual,4.44,percent,observed,bpsprov_dca86ab5cd51810aef6250d8,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1305:Tanah Datar; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_bb52129d44e9d9fcc86b7602,life_expectancy,idn.13.1312,2021-01-01,2021-12-31,annual,71.83,years,observed,bpsprov_9e38f491ad34cf0e81b46a4c,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_bb7783acc2761d4f9c347e30,labor_force_participation,idn.13.1308,2022-08-01,2022-08-31,annual,74.54,percent,observed,bpsprov_ba6ebf736b043a24fb0a8367,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1308:Kab. Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_bb810fdf7144f0dcbd76b412,mean_years_schooling,idn.13.1310,2023-03-01,2023-03-31,annual,8.69,years,observed,bpsprov_ce6b2b59b7187847c132bfad,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bbf96555b56973a5e2b4a63c,labor_force_participation,idn.13.1374,2018-08-01,2018-08-31,annual,66.17,percent,observed,bpsprov_22a2958ae7ad027a09947938,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_bc0754b44f3b65de03d92a9b,mean_years_schooling,idn.13.1372,2019-03-01,2019-03-31,annual,11.02,years,observed,bpsprov_45a57a644841e42f403a85d8,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bc26caadab3e2c9fe3fbef85,labor_force_participation,idn.13.1311,2023-08-01,2023-08-31,annual,73.93,percent,observed,bpsprov_2776cfd7d11c4be66cb629f9,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1311:Kab. Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_bc9d706ed7d194b3741ab163,expected_years_schooling,idn.13.1301,2024-03-01,2024-03-31,annual,12.91,years,observed,bpsprov_201a0a2b90685d55a0143e64,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bca26dec4e6a7cf16c0f0af5,expected_years_schooling,idn.13.1306,2019-03-01,2019-03-31,annual,13.62,years,observed,bpsprov_82e03fec5a6c78e8c783fdda,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1306:Kab. Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bcc335f099e511b62771bdea,real_grdp_growth,idn.13.1310,2018-01-01,2018-12-31,annual,5.0,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_bd28c4336b7cb6f0849c5a29,real_grdp_growth,idn.13.1302,2019-01-01,2019-12-31,annual,4.78,percent,observed,bpsprov_2d213f4e173ef5e9ccf30c4c,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1302:Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_bd58d2546523c9158a67a17f,real_grdp_growth,idn.13.1371,2018-01-01,2018-12-31,annual,6.06,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1371:Padang; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_bd5950aee812361a0e966b04,expected_years_schooling,idn.13.1305,2025-03-01,2025-03-31,annual,15.06,years,observed,bpsprov_9f88a954aaf0cb2c0d1de1d4,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bdc47ce8b0b16d9c95e90f54,mean_years_schooling,idn.13.1377,2025-03-01,2025-03-31,annual,11.32,years,observed,bpsprov_3c2b40c77453f0a5cb1fe2ce,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bdd93f4f97ff31f9dc37b478,life_expectancy,idn.13.1374,2022-01-01,2022-12-31,annual,74.03,years,observed,bpsprov_8e47c62ff74ef0847a5cff92,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_be6644d1e5da0c2710628321,poverty_rate,idn.13.1308,2025-03-01,2025-03-31,annual,6.1,percent,observed,bpsprov_442c429946468477713b83de,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1308:Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_be6d0cdfd0f9a6bd3a68b6b3,unemployment_rate,idn.13,2018-08-01,2018-08-31,annual,5.66,percent,observed,bpsprov_a520a7adb1d65c06bcc0f6e1,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1378:Provinsi Sumatera Barat; geography_mapping=qualified_source_aggregate_alias; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_be832f7b141c663d84d1b5fb,real_grdp_growth,idn.13.1312,2025-01-01,2025-12-31,annual,3.87,percent,observed,bpsprov_ae12c79ade84e1b148c84799,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1312:Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_very_provisional
bpsobs_beb4aeb845c04e725b50c70c,expected_years_schooling,idn.13.1305,2018-03-01,2018-03-31,annual,13.88,years,observed,bpsprov_1c9e409f73f417d3bb806144,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bf0ef18a4b6d828def85a147,mean_years_schooling,idn.13.1308,2024-03-01,2024-03-31,annual,8.13,years,observed,bpsprov_add5eeaff99a0a19ee63ba76,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1308:Kab. Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_bf164e2d9188b520128e9519,poverty_rate,idn.13.1301,2022-03-01,2022-03-31,annual,13.97,percent,observed,bpsprov_07afa8f13634c9788796a1be,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1301:Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_bf2b054fe76c63071a56414b,unemployment_rate,idn.13.1311,2021-08-01,2021-08-31,annual,5.0,percent,observed,bpsprov_f60c2c4420f7deee0700f3c4,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1311:Kab. Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_bf2b251596a1b89b0962f920,real_grdp_growth,idn.13.1306,2018-01-01,2018-12-31,annual,5.44,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1306:Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_bf5a632802f583ddb1f52d0a,poverty_rate,idn.13.1307,2021-03-01,2021-03-31,annual,6.85,percent,observed,bpsprov_4e74f8113f789471e27d55c2,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1307:Agam; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_bf81bfdcd6d13670dc249af9,real_grdp_growth,idn.13.1304,2024-01-01,2024-12-31,annual,3.89,percent,observed,bpsprov_53424a30222ff5665f0b6500,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1304:Sijunjung; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_provisional
bpsobs_bf9664b835a7d4d11382bcf4,real_grdp_growth,idn.13.1307,2022-01-01,2022-12-31,annual,4.21,percent,observed,bpsprov_69f4d3401201e7f429f0371f,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1307:Agam; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_c036e865cf2c398875cc4103,labor_force_participation,idn.13.1305,2025-08-01,2025-08-31,annual,72.84,percent,observed,bpsprov_6775659d083e0f7f0a6f3a86,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_c039f0e5de5aa37cff1dda18,mean_years_schooling,idn.13.1312,2020-03-01,2020-03-31,annual,8.19,years,observed,bpsprov_0b0d19688b5dafc6c6a6d610,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_c06d89c567a09fec6afc1d95,poverty_rate,idn.13.1373,2023-03-01,2023-03-31,annual,2.27,percent,observed,bpsprov_81f9e12f5ebaf95e940bea3c,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_c0abf6e1d8152a7ddbf121d6,labor_force_participation,idn.13.1310,2020-08-01,2020-08-31,annual,72.67,percent,observed,bpsprov_22319e4d86199cb8c1878bba,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_c0b2cceac67737f711dc2842,unemployment_rate,idn.13.1303,2018-08-01,2018-08-31,annual,6.12,percent,observed,bpsprov_a520a7adb1d65c06bcc0f6e1,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1303:Kab. Solok; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_c15a061d9472c17454e817f0,real_grdp_growth,idn.13.1305,2018-01-01,2018-12-31,annual,5.04,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1305:Tanah Datar; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_c17c8a1a45e0240a8ef00781,poverty_rate,idn.13.1309,2024-03-01,2024-03-31,annual,6.74,percent,observed,bpsprov_76330cb31f219a56a7d551dc,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1309:Pasaman; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_c1a8c6a5a83329251f0c53ed,poverty_rate,idn.13.1304,2024-03-01,2024-03-31,annual,5.78,percent,observed,bpsprov_76330cb31f219a56a7d551dc,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1304:Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_c1adfc8f9172c4c2c20e9d8c,mean_years_schooling,idn.13.1312,2025-03-01,2025-03-31,annual,9.28,years,observed,bpsprov_3c2b40c77453f0a5cb1fe2ce,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_c1c5664e4bbe9ac3bf3e4883,expected_years_schooling,idn.13.1373,2025-03-01,2025-03-31,annual,13.89,years,observed,bpsprov_9f88a954aaf0cb2c0d1de1d4,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_c1d7fc5c6578cee21e9da180,labor_force_participation,idn.13.1375,2023-08-01,2023-08-31,annual,70.27,percent,observed,bpsprov_2776cfd7d11c4be66cb629f9,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_c28f01151fbe91e402969c17,unemployment_rate,idn.13.1311,2022-08-01,2022-08-31,annual,6.23,percent,observed,bpsprov_7a75a5f8b1c67982a00bf2a0,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1311:Kab. Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_c2d6733e5d85e44eccf35e0b,expected_years_schooling,idn.13.1309,2020-03-01,2020-03-31,annual,12.8,years,observed,bpsprov_c606bbf051bf5fb073102493,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1309:Kab. Pasaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_c2f0b1652c0870aacbe5a4b1,labor_force_participation,idn.13.1309,2023-08-01,2023-08-31,annual,73.05,percent,observed,bpsprov_2776cfd7d11c4be66cb629f9,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1309:Kab. Pasaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_c3cab78b2e15dc97a78e6629,real_grdp_growth,idn.13.1309,2018-01-01,2018-12-31,annual,4.97,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1309:Pasaman; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_c3db56ff9f83d4be6b9b8aed,life_expectancy,idn.13,2020-01-01,2020-12-31,annual,73.5,years,observed,bpsprov_bccddeee99a0b0cc8ae3b0bf,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1378:Provinsi Sumatera Barat; geography_mapping=qualified_source_aggregate_alias; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_c3e8c0cfaacf8cfe98aebf50,labor_force_participation,idn.13.1374,2022-08-01,2022-08-31,annual,64.02,percent,observed,bpsprov_ba6ebf736b043a24fb0a8367,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_c411639944954dc1e5d4c39d,mean_years_schooling,idn.13.1306,2019-03-01,2019-03-31,annual,7.86,years,observed,bpsprov_45a57a644841e42f403a85d8,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1306:Kab. Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_c4123179d1b2f8503d1a0904,life_expectancy,idn.13.1376,2023-01-01,2023-12-31,annual,74.77,years,observed,bpsprov_d7adc77cd028b6d503ff15ea,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1376:Kota Payakumbuh; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
